sex,destcode,origincode,Y1960,Y1970,Y1980,Y1990,Y2000
Female,MNE,IND,NA,NA,NA,NA,NA
Female,MNE,IDN,NA,NA,NA,NA,NA
Female,MNE,IRN,NA,NA,NA,NA,NA
Female,MNE,IRQ,NA,NA,NA,NA,NA
Female,MNE,IRL,NA,NA,NA,NA,NA
Female,MNE,IMY,NA,NA,NA,NA,NA
Female,MNE,ISR,NA,NA,NA,NA,NA
Female,MNE,ITA,NA,NA,NA,NA,NA
Female,MNE,JAM,NA,NA,NA,NA,NA
Female,MNE,JPN,NA,NA,NA,NA,NA
Female,MNE,JOR,NA,NA,NA,NA,NA
Female,MNE,KAZ,NA,NA,NA,NA,NA
Female,MNE,KEN,NA,NA,NA,NA,NA
Female,MNE,KIR,NA,NA,NA,NA,NA
Female,MNE,PRK,NA,NA,NA,NA,NA
Female,MNE,KOR,NA,NA,NA,NA,NA
Female,MNE,KSV,NA,NA,NA,NA,NA
Female,MNE,KWT,NA,NA,NA,NA,NA
Female,MNE,KGZ,NA,NA,NA,NA,NA
Female,MNE,LAO,NA,NA,NA,NA,NA
Female,MNE,LVA,NA,NA,NA,NA,NA
Female,MNE,LBN,NA,NA,NA,NA,NA
Female,MNE,LSO,NA,NA,NA,NA,NA
Female,MNE,LBR,NA,NA,NA,NA,NA
Female,MNE,LBY,NA,NA,NA,NA,NA
Female,MNE,LIE,NA,NA,NA,NA,NA
Female,MNE,LTU,NA,NA,NA,NA,NA
Female,MNE,LUX,NA,NA,NA,NA,NA
Female,MNE,MAC,NA,NA,NA,NA,NA
Female,MNE,MKD,NA,NA,NA,NA,NA
Female,MNE,MDG,NA,NA,NA,NA,NA
Female,MNE,MWI,NA,NA,NA,NA,NA
Female,MNE,MYS,NA,NA,NA,NA,NA
Female,MNE,MDV,NA,NA,NA,NA,NA
Female,MNE,MLI,NA,NA,NA,NA,NA
Female,MNE,MLT,NA,NA,NA,NA,NA
Female,MNE,MHL,NA,NA,NA,NA,NA
Female,MNE,MTQ,NA,NA,NA,NA,NA
Female,MNE,MRT,NA,NA,NA,NA,NA
Female,MNE,MUS,NA,NA,NA,NA,NA
Female,MNE,MYT,NA,NA,NA,NA,NA
Female,MNE,MEX,NA,NA,NA,NA,NA
Female,MNE,FSM,NA,NA,NA,NA,NA
Female,MNE,MDA,NA,NA,NA,NA,NA
Female,MNE,MCO,NA,NA,NA,NA,NA
Female,MNE,MNG,NA,NA,NA,NA,NA
Female,MNE,MNE,NA,NA,NA,NA,NA
Female,MNE,MSR,NA,NA,NA,NA,NA
Female,MNE,MAR,NA,NA,NA,NA,NA
Female,MNE,MOZ,NA,NA,NA,NA,NA
Female,MNE,MMR,NA,NA,NA,NA,NA
Female,MNE,NAM,NA,NA,NA,NA,NA
Female,MNE,NRU,NA,NA,NA,NA,NA
Female,MNE,NPL,NA,NA,NA,NA,NA
Female,MNE,NLD,NA,NA,NA,NA,NA
Female,MNE,ANT,NA,NA,NA,NA,NA
Female,MNE,NCL,NA,NA,NA,NA,NA
Female,MNE,NZL,NA,NA,NA,NA,NA
Female,MNE,NIC,NA,NA,NA,NA,NA
Female,MNE,NER,NA,NA,NA,NA,NA
Female,MNE,NGA,NA,NA,NA,NA,NA
Female,MNE,NIU,NA,NA,NA,NA,NA
Female,MNE,NFK,NA,NA,NA,NA,NA
Female,MNE,MNP,NA,NA,NA,NA,NA
Female,MNE,NOR,NA,NA,NA,NA,NA
Female,MNE,OMN,NA,NA,NA,NA,NA
Female,MNE,PAK,NA,NA,NA,NA,NA
Female,MNE,PLW,NA,NA,NA,NA,NA
Female,MNE,PAN,NA,NA,NA,NA,NA
Female,MNE,PNG,NA,NA,NA,NA,NA
Female,MNE,PRY,NA,NA,NA,NA,NA
Female,MNE,PER,NA,NA,NA,NA,NA
Female,MNE,PHL,NA,NA,NA,NA,NA
Female,MNE,POL,NA,NA,NA,NA,NA
Female,MNE,PRT,NA,NA,NA,NA,NA
Female,MNE,PRI,NA,NA,NA,NA,NA
Female,MNE,QAT,NA,NA,NA,NA,NA
Female,MNE,zzz,NA,NA,NA,NA,NA
Female,MNE,REU,NA,NA,NA,NA,NA
Female,MNE,ROM,NA,NA,NA,NA,NA
Female,MNE,RUS,NA,NA,NA,NA,NA
Female,MNE,RWA,NA,NA,NA,NA,NA
Female,MNE,SHN,NA,NA,NA,NA,NA
Female,MNE,SPM,NA,NA,NA,NA,NA
Female,MNE,WSM,NA,NA,NA,NA,NA
Female,MNE,SMR,NA,NA,NA,NA,NA
Female,MNE,STP,NA,NA,NA,NA,NA
Female,MNE,SAU,NA,NA,NA,NA,NA
Female,MNE,SEN,NA,NA,NA,NA,NA
Female,MNE,SRB,NA,NA,NA,NA,NA
Female,MNE,SCG,NA,NA,NA,NA,NA
Female,MNE,SYC,NA,NA,NA,NA,NA
Female,MNE,SLE,NA,NA,NA,NA,NA
Female,MNE,SGP,NA,NA,NA,NA,NA
Female,MNE,SVK,NA,NA,NA,NA,NA
Female,MNE,SVN,NA,NA,NA,NA,NA
Female,MNE,SLB,NA,NA,NA,NA,NA
Female,MNE,SOM,NA,NA,NA,NA,NA
Female,MNE,ZAF,NA,NA,NA,NA,NA
Female,MNE,ESP,NA,NA,NA,NA,NA
Female,MNE,LKA,NA,NA,NA,NA,NA
Female,MNE,KNA,NA,NA,NA,NA,NA
Female,MNE,LCA,NA,NA,NA,NA,NA
Female,MNE,VCT,NA,NA,NA,NA,NA
Female,MNE,SDN,NA,NA,NA,NA,NA
Female,MNE,SUR,NA,NA,NA,NA,NA
Female,MNE,SWZ,NA,NA,NA,NA,NA
Female,MNE,SWE,NA,NA,NA,NA,NA
Female,MNE,CHE,NA,NA,NA,NA,NA
Female,MNE,SYR,NA,NA,NA,NA,NA
Female,MNE,TWN,NA,NA,NA,NA,NA
Female,MNE,TJK,NA,NA,NA,NA,NA
Female,MNE,TZA,NA,NA,NA,NA,NA
Female,MNE,THA,NA,NA,NA,NA,NA
Female,MNE,TLS,NA,NA,NA,NA,NA
Female,MNE,TGO,NA,NA,NA,NA,NA
Female,MNE,TKL,NA,NA,NA,NA,NA
Female,MNE,TON,NA,NA,NA,NA,NA
Female,MNE,TTO,NA,NA,NA,NA,NA
Female,MNE,TUN,NA,NA,NA,NA,NA
Female,MNE,TUR,NA,NA,NA,NA,NA
Female,MNE,TKM,NA,NA,NA,NA,NA
Female,MNE,TCA,NA,NA,NA,NA,NA
Female,MNE,TUV,NA,NA,NA,NA,NA
Female,MNE,UGA,NA,NA,NA,NA,NA
Female,MNE,UKR,NA,NA,NA,NA,NA
Female,MNE,ARE,NA,NA,NA,NA,NA
Female,MNE,GBR,NA,NA,NA,NA,NA
Female,MNE,USA,NA,NA,NA,NA,NA
Female,MNE,URY,NA,NA,NA,NA,NA
Female,MNE,UZB,NA,NA,NA,NA,NA
Female,MNE,VUT,NA,NA,NA,NA,NA
Female,MNE,VEN,NA,NA,NA,NA,NA
Female,MNE,VNM,NA,NA,NA,NA,NA
Female,MNE,VIR,NA,NA,NA,NA,NA
Female,MNE,VGB,NA,NA,NA,NA,NA
Female,MNE,WLF,NA,NA,NA,NA,NA
Female,MNE,PSE,NA,NA,NA,NA,NA
Female,MNE,YEM,NA,NA,NA,NA,NA
Female,MNE,ZMB,NA,NA,NA,NA,NA
Female,MNE,ZWE,NA,NA,NA,NA,NA
Female,MSR,AFG,0,0,0,0,0
Female,MSR,DZA,0,2,0,0,0
Female,MSR,AUS,0,3,0,0,0
Female,MSR,AUT,0,0,0,0,0
Female,MSR,AZE,0,0,0,0,0
Female,MSR,BLR,0,0,0,0,0
Female,MSR,BLZ,0,0,0,0,0
Female,MSR,BEN,0,0,0,0,0
Female,MSR,ALB,0,0,0,0,0
Female,MSR,ASM,0,0,0,0,0
Female,MSR,AND,0,0,0,0,0
Female,MSR,AGO,0,0,0,0,0
Female,MSR,AIA,0,2,3,9,15
Female,MSR,ATG,8,91,118,124,108
Female,MSR,ARG,0,0,0,0,0
Female,MSR,ARM,0,0,0,0,0
Female,MSR,ABW,0,3,0,0,0
Female,MSR,BHS,0,0,0,0,0
Female,MSR,BHR,0,0,0,0,0
Female,MSR,BGD,0,0,0,0,0
Female,MSR,BRB,0,7,17,18,15
Female,MSR,BEL,0,0,0,0,0
Female,MSR,BMU,0,0,0,0,0
Female,MSR,BTN,0,0,0,0,0
Female,MSR,BOL,0,0,0,0,0
Female,MSR,BIH,0,0,0,0,0
Female,MSR,BWA,0,0,0,0,0
Female,MSR,BRA,0,0,0,0,0
Female,MSR,BRN,0,0,0,0,0
Female,MSR,BGR,0,0,0,0,0
Female,MSR,BFA,0,0,0,0,0
Female,MSR,BDI,0,0,0,0,0
Female,MSR,KHM,0,0,0,0,0
Female,MSR,CMR,0,0,0,0,0
Female,MSR,CAN,2,28,34,21,1
Female,MSR,CPV,0,0,0,0,0
Female,MSR,CYM,0,0,0,0,0
Female,MSR,CAF,0,0,0,0,0
Female,MSR,TCD,0,0,0,0,0
Female,MSR,CHI,NA,NA,NA,NA,NA
Female,MSR,CHL,0,0,0,0,0
Female,MSR,CHN,0,1,0,0,0
Female,MSR,COL,0,5,0,0,0
Female,MSR,COM,0,0,0,0,0
Female,MSR,COD,0,0,0,0,0
Female,MSR,COG,0,0,0,0,0
Female,MSR,COK,0,0,0,0,0
Female,MSR,CRI,0,1,0,0,0
Female,MSR,CIV,0,0,0,0,0
Female,MSR,HRV,0,0,0,0,0
Female,MSR,CUB,0,0,0,0,0
Female,MSR,CYP,0,0,0,0,0
Female,MSR,CZE,0,0,0,0,0
Female,MSR,DNK,0,0,0,0,0
Female,MSR,DJI,0,0,0,0,0
Female,MSR,DMA,19,214,107,104,80
Female,MSR,DOM,1,12,0,1,2
Female,MSR,ECU,0,0,0,0,0
Female,MSR,EGY,0,2,0,0,0
Female,MSR,SLV,0,0,0,0,0
Female,MSR,GNQ,0,0,0,0,0
Female,MSR,ERI,0,0,0,0,0
Female,MSR,EST,0,0,0,0,0
Female,MSR,ETH,0,0,0,0,0
Female,MSR,FRO,0,0,0,0,0
Female,MSR,FLK,0,0,0,0,0
Female,MSR,FJI,0,0,0,0,0
Female,MSR,FIN,0,0,0,0,0
Female,MSR,FRA,0,1,0,4,8
Female,MSR,GUF,0,0,0,0,0
Female,MSR,PYF,0,0,0,0,0
Female,MSR,GAB,0,0,0,0,0
Female,MSR,GMB,0,0,0,0,0
Female,MSR,GEO,0,0,0,0,0
Female,MSR,DEU,0,4,0,0,0
Female,MSR,GHA,0,0,0,0,0
Female,MSR,GIB,0,0,0,0,0
Female,MSR,GRC,0,0,0,0,0
Female,MSR,GRL,0,0,0,0,0
Female,MSR,GRD,0,11,7,5,1
Female,MSR,GLP,0,3,0,0,0
Female,MSR,GUM,0,0,0,0,0
Female,MSR,GTM,0,0,0,0,0
Female,MSR,GIN,0,0,0,0,0
Female,MSR,GNB,0,0,0,0,0
Female,MSR,GUY,12,145,20,13,2
Female,MSR,HTI,1,14,0,0,0
Female,MSR,HND,0,3,0,0,0
Female,MSR,HKG,0,0,0,0,0
Female,MSR,HUN,0,0,0,0,0
Female,MSR,ISL,0,0,0,0,0
Female,MSR,IND,0,6,0,0,0
Female,MSR,IDN,0,0,0,0,0
Female,MSR,IRN,0,0,0,0,0
Female,MSR,IRQ,0,0,0,0,0
Female,MSR,IRL,0,0,0,0,0
Female,MSR,IMY,NA,NA,NA,NA,NA
Female,MSR,ISR,0,0,0,0,0
Female,MSR,ITA,0,3,0,0,0
Female,MSR,JAM,1,16,10,9,5
Female,MSR,JPN,0,0,0,0,0
Female,MSR,JOR,0,0,0,0,0
Female,MSR,KAZ,0,0,0,0,0
Female,MSR,KEN,0,0,0,0,0
Female,MSR,KIR,0,0,0,0,0
Female,MSR,PRK,0,0,0,0,0
Female,MSR,KOR,0,0,0,0,0
Female,MSR,KSV,NA,NA,NA,NA,NA
Female,MSR,KWT,0,0,0,0,0
Female,MSR,KGZ,0,0,0,0,0
Female,MSR,LAO,0,0,0,0,0
Female,MSR,LVA,0,0,0,0,0
Female,MSR,LBN,0,0,0,0,0
Female,MSR,LSO,0,0,0,0,0
Female,MSR,LBR,0,0,0,0,0
Female,MSR,LBY,0,0,0,0,0
Female,MSR,LIE,0,0,0,0,0
Female,MSR,LTU,0,0,0,0,0
Female,MSR,LUX,0,0,0,0,0
Female,MSR,MAC,0,0,0,0,0
Female,MSR,MKD,0,0,0,0,0
Female,MSR,MDG,0,0,0,0,0
Female,MSR,MWI,0,0,0,0,0
Female,MSR,MYS,0,0,0,0,0
Female,MSR,MDV,0,0,0,0,0
Female,MSR,MLI,0,0,0,0,0
Female,MSR,MLT,0,0,0,0,0
Female,MSR,MHL,0,0,0,0,0
Female,MSR,MTQ,0,0,0,0,0
Female,MSR,MRT,0,0,0,0,0
Female,MSR,MUS,0,0,0,0,0
Female,MSR,MYT,0,0,0,0,0
Female,MSR,MEX,0,0,0,0,0
Female,MSR,FSM,0,0,0,0,0
Female,MSR,MDA,0,0,0,0,0
Female,MSR,MCO,0,0,0,0,0
Female,MSR,MNG,0,0,0,0,0
Female,MSR,MNE,NA,NA,NA,NA,NA
Female,MSR,MSR,0,0,0,0,0
Female,MSR,MAR,0,0,0,0,0
Female,MSR,MOZ,0,0,0,0,0
Female,MSR,MMR,0,0,0,0,0
Female,MSR,NAM,0,0,0,0,0
Female,MSR,NRU,0,0,0,0,0
Female,MSR,NPL,0,0,0,0,0
Female,MSR,NLD,0,1,0,0,1
Female,MSR,ANT,2,25,37,69,94
Female,MSR,NCL,0,0,0,0,0
Female,MSR,NZL,0,2,0,0,0
Female,MSR,NIC,0,1,0,0,0
Female,MSR,NER,0,0,0,0,0
Female,MSR,NGA,0,0,0,0,0
Female,MSR,NIU,0,0,0,0,0
Female,MSR,NFK,0,0,0,0,0
Female,MSR,MNP,0,0,0,0,0
Female,MSR,NOR,0,0,0,0,0
Female,MSR,OMN,0,0,0,0,0
Female,MSR,PAK,0,0,0,0,0
Female,MSR,PLW,0,0,0,0,0
Female,MSR,PAN,0,4,2,7,12
Female,MSR,PNG,0,0,0,0,0
Female,MSR,PRY,0,0,0,0,0
Female,MSR,PER,0,0,0,0,0
Female,MSR,PHL,0,1,0,0,0
Female,MSR,POL,0,0,0,0,0
Female,MSR,PRT,0,2,0,0,0
Female,MSR,PRI,0,0,0,0,0
Female,MSR,QAT,0,0,0,0,0
Female,MSR,zzz,NA,NA,NA,NA,NA
Female,MSR,REU,0,0,0,0,0
Female,MSR,ROM,0,0,0,0,0
Female,MSR,RUS,0,2,0,0,0
Female,MSR,RWA,0,0,0,0,0
Female,MSR,SHN,0,0,0,0,0
Female,MSR,SPM,0,0,0,0,0
Female,MSR,WSM,0,0,0,0,0
Female,MSR,SMR,0,0,0,0,0
Female,MSR,STP,0,0,0,0,0
Female,MSR,SAU,0,0,0,0,0
Female,MSR,SEN,0,0,0,0,0
Female,MSR,SRB,NA,NA,NA,NA,NA
Female,MSR,SCG,0,0,0,0,0
Female,MSR,SYC,0,0,0,0,0
Female,MSR,SLE,0,0,0,0,0
Female,MSR,SGP,0,0,0,0,0
Female,MSR,SVK,0,0,0,0,0
Female,MSR,SVN,0,0,0,0,0
Female,MSR,SLB,0,0,0,0,0
Female,MSR,SOM,0,0,0,0,0
Female,MSR,ZAF,0,0,0,0,0
Female,MSR,ESP,0,1,0,2,4
Female,MSR,LKA,0,0,0,0,0
Female,MSR,KNA,9,101,139,123,81
Female,MSR,LCA,2,18,13,11,8
Female,MSR,VCT,1,15,5,4,3
Female,MSR,SDN,0,0,0,0,0
Female,MSR,SUR,0,0,0,0,0
Female,MSR,SWZ,0,0,0,0,0
Female,MSR,SWE,0,0,0,0,0
Female,MSR,CHE,0,0,0,0,0
Female,MSR,SYR,0,2,0,0,0
Female,MSR,TWN,0,0,0,0,0
Female,MSR,TJK,0,0,0,0,0
Female,MSR,TZA,0,0,0,0,0
Female,MSR,THA,0,0,0,0,0
Female,MSR,TLS,0,0,0,0,0
Female,MSR,TGO,0,0,0,0,0
Female,MSR,TKL,0,0,0,0,0
Female,MSR,TON,0,0,0,0,0
Female,MSR,TTO,2,27,24,26,24
Female,MSR,TUN,0,0,0,0,0
Female,MSR,TUR,0,0,0,0,0
Female,MSR,TKM,0,0,0,0,0
Female,MSR,TCA,0,2,0,0,0
Female,MSR,TUV,0,0,0,0,0
Female,MSR,UGA,0,0,0,0,0
Female,MSR,UKR,0,0,0,0,0
Female,MSR,ARE,0,0,0,0,0
Female,MSR,GBR,6,74,108,80,33
Female,MSR,USA,7,79,100,62,7
Female,MSR,URY,0,0,0,0,0
Female,MSR,UZB,0,0,0,0,0
Female,MSR,VUT,0,0,0,0,0
Female,MSR,VEN,0,7,0,0,0
Female,MSR,VNM,0,0,0,0,0
Female,MSR,VIR,0,10,0,0,1
Female,MSR,VGB,1,15,7,7,6
Female,MSR,WLF,0,0,0,0,0
Female,MSR,PSE,0,0,0,0,0
Female,MSR,YEM,0,0,0,0,0
Female,MSR,ZMB,0,0,0,0,0
Female,MSR,ZWE,0,0,0,0,0
Female,MAR,AFG,4,4,5,9,30
Female,MAR,DZA,6410,7072,8430,15155,47527
Female,MAR,AUS,0,0,0,1,4
Female,MAR,AUT,1,1,1,2,7
Female,MAR,AZE,0,0,0,0,0
Female,MAR,BLR,0,0,0,0,2
Female,MAR,BLZ,0,0,0,0,0
Female,MAR,BEN,0,0,0,0,0
Female,MAR,ALB,0,0,0,0,0
Female,MAR,ASM,0,0,0,0,0
Female,MAR,AND,0,0,0,0,0
Female,MAR,AGO,0,0,0,0,0
Female,MAR,AIA,0,0,0,0,0
Female,MAR,ATG,0,0,0,0,0
Female,MAR,ARG,0,0,0,0,2
Female,MAR,ARM,0,0,0,0,1
Female,MAR,ABW,0,0,0,0,0
Female,MAR,BHS,0,0,0,0,0
Female,MAR,BHR,2,2,3,5,16
Female,MAR,BGD,0,0,0,0,1
Female,MAR,BRB,0,0,0,0,0
Female,MAR,BEL,1,1,2,3,10
Female,MAR,BMU,0,0,0,0,0
Female,MAR,BTN,0,0,0,0,0
Female,MAR,BOL,0,0,0,0,0
Female,MAR,BIH,0,0,0,0,0
Female,MAR,BWA,0,0,0,0,0
Female,MAR,BRA,0,0,0,0,0
Female,MAR,BRN,0,0,0,0,0
Female,MAR,BGR,0,0,0,1,4
Female,MAR,BFA,0,0,0,0,0
Female,MAR,BDI,0,0,0,0,0
Female,MAR,KHM,0,0,0,0,0
Female,MAR,CMR,0,0,0,0,0
Female,MAR,CAN,0,0,0,1,4
Female,MAR,CPV,0,0,0,0,0
Female,MAR,CYM,0,0,0,0,0
Female,MAR,CAF,0,0,0,0,0
Female,MAR,TCD,0,0,0,1,4
Female,MAR,CHI,NA,NA,NA,NA,NA
Female,MAR,CHL,0,0,0,0,0
Female,MAR,CHN,0,0,0,1,4
Female,MAR,COL,0,0,0,0,0
Female,MAR,COM,0,0,0,1,4
Female,MAR,COD,0,0,0,0,0
Female,MAR,COG,0,0,0,0,0
Female,MAR,COK,0,0,0,0,0
Female,MAR,CRI,0,0,0,0,0
Female,MAR,CIV,0,0,0,0,0
Female,MAR,HRV,0,0,0,0,2
Female,MAR,CUB,0,0,0,0,0
Female,MAR,CYP,0,0,0,0,2
Female,MAR,CZE,0,0,0,1,5
Female,MAR,DNK,0,0,0,0,2
Female,MAR,DJI,0,0,0,0,2
Female,MAR,DMA,0,0,0,0,0
Female,MAR,DOM,0,0,0,0,0
Female,MAR,ECU,0,0,0,0,0
Female,MAR,EGY,83,92,110,198,620
Female,MAR,SLV,0,0,0,0,1
Female,MAR,GNQ,0,0,0,0,0
Female,MAR,ERI,0,0,0,2,5
Female,MAR,EST,0,0,0,0,0
Female,MAR,ETH,0,0,0,1,4
Female,MAR,FRO,0,0,0,0,0
Female,MAR,FLK,0,0,0,0,0
Female,MAR,FJI,0,0,0,0,0
Female,MAR,FIN,0,0,0,0,1
Female,MAR,FRA,12636,13934,16603,29836,93536
Female,MAR,GUF,0,0,0,0,0
Female,MAR,PYF,0,0,0,0,0
Female,MAR,GAB,0,0,0,0,0
Female,MAR,GMB,0,0,0,0,0
Female,MAR,GEO,0,0,0,0,0
Female,MAR,DEU,13,14,17,30,94
Female,MAR,GHA,0,0,0,0,1
Female,MAR,GIB,0,0,0,0,0
Female,MAR,GRC,41,45,53,96,302
Female,MAR,GRL,0,0,0,0,0
Female,MAR,GRD,0,0,0,0,0
Female,MAR,GLP,0,0,0,0,0
Female,MAR,GUM,0,0,0,0,0
Female,MAR,GTM,0,0,0,0,0
Female,MAR,GIN,0,0,0,0,0
Female,MAR,GNB,0,0,0,0,0
Female,MAR,GUY,0,0,0,0,0
Female,MAR,HTI,0,0,0,0,0
Female,MAR,HND,0,0,0,0,0
Female,MAR,HKG,0,0,0,0,1
Female,MAR,HUN,0,0,0,0,2
Female,MAR,ISL,0,0,0,0,0
Female,MAR,IND,1,1,1,2,7
Female,MAR,IDN,1,2,2,3,11
Female,MAR,IRN,0,0,0,0,3
Female,MAR,IRQ,29,32,38,68,214
Female,MAR,IRL,0,0,0,0,0
Female,MAR,IMY,NA,NA,NA,NA,NA
Female,MAR,ISR,0,0,0,2,5
Female,MAR,ITA,875,966,1152,2072,6502
Female,MAR,JAM,0,0,0,0,0
Female,MAR,JPN,2,2,2,4,12
Female,MAR,JOR,12,13,15,28,86
Female,MAR,KAZ,0,0,0,0,0
Female,MAR,KEN,0,0,0,0,0
Female,MAR,KIR,0,0,0,0,0
Female,MAR,PRK,0,0,0,0,0
Female,MAR,KOR,0,0,0,0,2
Female,MAR,KSV,NA,NA,NA,NA,NA
Female,MAR,KWT,5,5,6,12,36
Female,MAR,KGZ,0,0,0,0,0
Female,MAR,LAO,0,0,0,0,2
Female,MAR,LVA,0,0,0,0,0
Female,MAR,LBN,18,20,23,42,132
Female,MAR,LSO,0,0,0,0,0
Female,MAR,LBR,0,0,0,0,0
Female,MAR,LBY,17,19,22,40,126
Female,MAR,LIE,0,0,0,0,0
Female,MAR,LTU,0,0,0,0,0
Female,MAR,LUX,0,0,0,0,0
Female,MAR,MAC,0,0,0,0,0
Female,MAR,MKD,0,0,0,0,0
Female,MAR,MDG,0,0,0,0,0
Female,MAR,MWI,0,0,0,0,0
Female,MAR,MYS,2,3,3,6,18
Female,MAR,MDV,0,0,0,0,0
Female,MAR,MLI,0,0,0,0,1
Female,MAR,MLT,0,0,0,0,0
Female,MAR,MHL,0,0,0,0,0
Female,MAR,MTQ,0,0,0,0,0
Female,MAR,MRT,0,0,0,1,4
Female,MAR,MUS,0,0,0,0,0
Female,MAR,MYT,0,0,0,0,0
Female,MAR,MEX,0,0,0,0,0
Female,MAR,FSM,0,0,0,0,0
Female,MAR,MDA,0,0,0,0,0
Female,MAR,MCO,0,0,0,0,0
Female,MAR,MNG,0,0,0,0,0
Female,MAR,MNE,NA,NA,NA,NA,NA
Female,MAR,MSR,0,0,0,0,0
Female,MAR,MAR,0,0,0,0,0
Female,MAR,MOZ,0,0,0,0,0
Female,MAR,MMR,0,0,0,0,0
Female,MAR,NAM,0,0,0,0,2
Female,MAR,NRU,0,0,0,0,0
Female,MAR,NPL,0,0,0,0,0
Female,MAR,NLD,1,2,2,4,11
Female,MAR,ANT,0,0,0,0,0
Female,MAR,NCL,0,0,0,0,0
Female,MAR,NZL,0,0,0,0,0
Female,MAR,NIC,0,0,0,0,0
Female,MAR,NER,0,0,0,0,0
Female,MAR,NGA,0,0,0,1,3
Female,MAR,NIU,0,0,0,0,0
Female,MAR,NFK,0,0,0,0,0
Female,MAR,MNP,0,0,0,0,0
Female,MAR,NOR,0,0,0,0,1
Female,MAR,OMN,1,1,1,2,8
Female,MAR,PAK,0,0,0,1,5
Female,MAR,PLW,0,0,0,0,0
Female,MAR,PAN,0,0,0,0,0
Female,MAR,PNG,0,0,0,0,0
Female,MAR,PRY,0,0,0,0,0
Female,MAR,PER,0,0,0,0,0
Female,MAR,PHL,0,0,0,1,4
Female,MAR,POL,0,0,0,2,5
Female,MAR,PRT,294,325,387,697,2186
Female,MAR,PRI,0,0,0,0,0
Female,MAR,QAT,1,1,2,3,9
Female,MAR,zzz,NA,NA,NA,NA,NA
Female,MAR,REU,0,0,0,0,0
Female,MAR,ROM,0,0,0,1,4
Female,MAR,RUS,11,12,14,25,79
Female,MAR,RWA,0,0,0,0,0
Female,MAR,SHN,0,0,0,0,0
Female,MAR,SPM,0,0,0,0,0
Female,MAR,WSM,0,0,0,0,0
Female,MAR,SMR,0,0,0,0,0
Female,MAR,STP,0,0,0,0,0
Female,MAR,SAU,14,15,18,33,102
Female,MAR,SEN,0,0,0,0,3
Female,MAR,SRB,NA,NA,NA,NA,NA
Female,MAR,SCG,0,0,0,0,2
Female,MAR,SYC,0,0,0,0,0
Female,MAR,SLE,0,0,0,0,1
Female,MAR,SGP,0,0,0,0,0
Female,MAR,SVK,0,0,0,0,0
Female,MAR,SVN,0,0,0,0,0
Female,MAR,SLB,0,0,0,0,0
Female,MAR,SOM,3,3,3,6,19
Female,MAR,ZAF,0,0,0,0,1
Female,MAR,ESP,6595,7272,8666,15572,48819
Female,MAR,LKA,0,0,0,0,2
Female,MAR,KNA,0,0,0,0,0
Female,MAR,LCA,0,0,0,0,0
Female,MAR,VCT,0,0,0,0,0
Female,MAR,SDN,43,48,57,103,322
Female,MAR,SUR,0,0,0,0,0
Female,MAR,SWZ,0,0,0,0,0
Female,MAR,SWE,0,0,0,0,3
Female,MAR,CHE,3,3,4,6,20
Female,MAR,SYR,22,24,29,52,164
Female,MAR,TWN,0,0,0,0,0
Female,MAR,TJK,0,0,0,0,0
Female,MAR,TZA,0,0,0,0,0
Female,MAR,THA,0,0,1,2,6
Female,MAR,TLS,0,0,0,0,0
Female,MAR,TGO,0,0,0,0,0
Female,MAR,TKL,0,0,0,0,0
Female,MAR,TON,0,0,0,0,0
Female,MAR,TTO,0,0,0,0,0
Female,MAR,TUN,27,30,35,64,200
Female,MAR,TUR,1,1,1,2,8
Female,MAR,TKM,0,0,0,0,0
Female,MAR,TCA,0,0,0,0,0
Female,MAR,TUV,0,0,0,0,0
Female,MAR,UGA,0,0,0,0,1
Female,MAR,UKR,0,0,0,0,0
Female,MAR,ARE,2,2,2,4,13
Female,MAR,GBR,8,9,11,19,60
Female,MAR,USA,14,15,18,32,101
Female,MAR,URY,0,0,0,0,0
Female,MAR,UZB,0,0,0,0,0
Female,MAR,VUT,0,0,0,0,0
Female,MAR,VEN,0,0,0,0,0
Female,MAR,VNM,0,0,0,0,0
Female,MAR,VIR,0,0,0,0,0
Female,MAR,VGB,0,0,0,0,0
Female,MAR,WLF,0,0,0,0,0
Female,MAR,PSE,98,108,129,231,726
Female,MAR,YEM,5,6,7,13,40
Female,MAR,ZMB,0,0,0,0,0
Female,MAR,ZWE,0,0,0,0,0
Female,MOZ,AFG,0,0,0,0,0
Female,MOZ,DZA,65,16,1,0,0
Female,MOZ,AUS,398,90,2,0,2
Female,MOZ,AUT,45,48,27,7,4
Female,MOZ,AZE,3,9,6,1,0
Female,MOZ,BLR,0,6,4,0,0
Female,MOZ,BLZ,0,0,0,0,0
Female,MOZ,BEN,1,0,0,0,0
Female,MOZ,ALB,0,0,0,0,0
Female,MOZ,ASM,0,0,0,0,0
Female,MOZ,AND,0,0,0,0,0
Female,MOZ,AGO,2379,549,22,5,1
Female,MOZ,AIA,0,0,0,0,0
Female,MOZ,ATG,0,0,0,0,0
Female,MOZ,ARG,87,29,7,2,0
Female,MOZ,ARM,8,21,14,3,0
Female,MOZ,ABW,0,0,0,0,0
Female,MOZ,BHS,0,0,0,0,0
Female,MOZ,BHR,0,0,0,0,0
Female,MOZ,BGD,63,17,2,0,0
Female,MOZ,BRB,1,0,0,0,0
Female,MOZ,BEL,71,75,42,12,15
